"","Titulo","Autor","Editorial","Precio","Valoracion","Cant_coment","Cant_pag","Formato","Url"
"2702","L grimas de Invierno","Valentina Zamora","Createspace Independent Publishing Platform",24876,0,0,482,"Paperback","https://www.bookdepository.com/es/L-grimas-de-Invierno-Valentina-Zamora/9781523806584?ref=grid-view"
"2703","Cuentos para cantar y rezar (2)","Mariam Gutierrez Jerez","Createspace Independent Publishing Platform",23558,0,0,120,"Paperback","https://www.bookdepository.com/es/Cuentos-para-cantar-y-rezar-2-Mariam-Gutierrez-Jerez/9781519368409?ref=grid-view"
"2704","La Improbable Teoria de Ana y Zak","Brian Katcher","V&R Ediciones",13459,3.7,4824,288,"Paperback","https://www.bookdepository.com/es/La-Improbable-Teoria-de-Ana-y-Zak-Brian-Katcher/9789876129480?ref=grid-view"
"2705","Seirs (Guardianes Del Alma Libro 5)","Kim Richardson","Createspace Independent Publishing Platform",14366,4.18,876,236,"Paperback","https://www.bookdepository.com/es/Seirs-Guardianes-Del-Alma-Libro-5-Kim-Richardson/9781518810725?ref=grid-view"
"2706","Las Colinas Huecas / The Hollow Hills","Mary Stewart","B de Bolsillo",18438,4.24,20493,560,"Paperback","https://www.bookdepository.com/es/Las-Colinas-Huecas-Hollow-Hills-Mary-Stewart/9788490701669?ref=grid-view"
"2707","Vensicrees","Carlos Benitez","Createspace Independent Publishing Platform",15780,2,2,298,"Paperback","https://www.bookdepository.com/es/Vensicrees-Carlos-Benitez/9781519233127?ref=grid-view"
"2708","Laura","Giordani Vargas","Createspace Independent Publishing Platform",7712,0,0,40,"Paperback","https://www.bookdepository.com/es/Laura-Giordani-Vargas/9781519612946?ref=grid-view"
"2709","Krazy Eye, Screecher y Alex Juegan a la Lucha Espacial","Chris Buckland","Createspace Independent Publishing Platform",9307,0,0,42,"Paperback","https://www.bookdepository.com/es/Krazy-Eye-Screecher-y-Alex-Juegan-la-Lucha-Espacial-Chris-Buckland/9781519500922?ref=grid-view"
"2710","The Frog Prince/El Principe Rana","Sindy McKay","Treasure Bay",8466,0,0,44,"Paperback","https://www.bookdepository.com/es/Frog-Prince-El-Principe-Rana-Sindy-McKay/9781601150769?ref=grid-view"
"2711","Kikeo y la ballena . Cuento Infantil en espanol . Spanish Edition. Oceanos y Conservacion","Kike Calvo","Blurb",13823,0,0,24,"Paperback","https://www.bookdepository.com/es/Kikeo-y-la-ballena-Cuento-Infantil-en-espanol-Spanish-Edition-Oceanos-y-Conservacion-Kike-Calvo/9781364556884?ref=grid-view"
"2712","Quien Fue Franklin Roosevelt?","Margaret Frith","Loqueleo",11376,4.1,384,103,"Paperback","https://www.bookdepository.com/es/Quien-Fue-Franklin-Roosevelt-Margaret-Frith/9781631134333?ref=grid-view"
"2713","Quien Fue Paul Revere?","Roberta Edwards","Loqueleo",11376,4.06,520,103,"Paperback","https://www.bookdepository.com/es/Quien-Fue-Paul-Revere-Roberta-Edwards/9781631134272?ref=grid-view"
"2714","Mira, !puedo hablar con los dedos!","Erika M Szabo","Erika M Szabo",12772,5,1,40,"Paperback","https://www.bookdepository.com/es/Mira-puedo-hablar-con-los-dedos-Erika-M-Szabo/9781943962150?ref=grid-view"
"2715","Que Fue La Isla Ellis?","Patricia Brennan Demuth","Loqueleo",12088,4.17,362,105,"Paperback","https://www.bookdepository.com/es/Que-Fue-La-Isla-Ellis-Patricia-Brennan-Demuth/9781631134067?ref=grid-view"
"2716","Que Fue El Motin del Te?","Kathleen Krull","Loqueleo",11013,4.12,571,101,"Paperback","https://www.bookdepository.com/es/Que-Fue-El-Motin-del-Te-Kathleen-Krull/9781631134111?ref=grid-view"
"2717","Lo que es mas grande que cualquier cosa?","David E McAdams","Createspace Independent Publishing Platform",14907,0,0,28,"Paperback","https://www.bookdepository.com/es/Lo-que-es-mas-grande-que-cualquier-cosa-David-E-McAdams/9781523675616?ref=grid-view"
"2718","La Proxima Vez Que Veas la Luna","Emily Morgan","National Science Teachers Association",12772,4.47,15,32,"Paperback","https://www.bookdepository.com/es/La-Proxima-Vez-Que-Veas-la-Luna-Emily-Morgan/9781681402864?ref=grid-view"
"2719","La Pequena Muneca","Duy Truong","Createspace Independent Publishing Platform",20250,3.98,49,88,"Paperback","https://www.bookdepository.com/es/La-Pequena-Muneca-Duy-Truong/9781512285451?ref=grid-view"
"2720","El monstruo de la Anorexia","Anna Avino Gonzalez","Createspace Independent Publishing Platform",15767,0,0,230,"Paperback","https://www.bookdepository.com/es/El-monstruo-de-la-Anorexia-Anna-Avino-Gonzalez/9781514137116?ref=grid-view"
"2721","Me Huele a Gato","Jack Booth","Rubicon/Santillana",9468,0,0,15,"Paperback","https://www.bookdepository.com/es/Me-Huele-Gato-Jack-Booth/9781486901746?ref=grid-view"
"2722","Far Point","Isarn Batlles","Createspace Independent Publishing Platform",17158,4,2,288,"Paperback","https://www.bookdepository.com/es/Far-Point-Isarn-Batlles/9781517172114?ref=grid-view"
"2723","!pim! !pam! !pum!","Elisenda Roca","BAMBU",11319,4.17,6,48,"Paperback","https://www.bookdepository.com/es/pim-pam-pum-Elisenda-Roca/9788483433683?ref=grid-view"
"2724","Mu","Ben","Createspace Independent Publishing Platform",9616,4,2,96,"Paperback","https://www.bookdepository.com/es/Mu-Ben/9781518774270?ref=grid-view"
"2725","The Case of the Three Kings/El Caso de Los Reyes Magos","Alidis Vicente","Pinata Books",10209,3.57,7,NA,"Paperback","https://www.bookdepository.com/es/Case-Three-Kings-El-Caso-de-Los-Reyes-Magos-Alidis-Vicente/9781558858220?ref=grid-view"
"2726","Inalcanzable","K Buendia","Createspace Independent Publishing Platform",15534,0,0,280,"Paperback","https://www.bookdepository.com/es/Inalcanzable-K-Buendia/9781514680018?ref=grid-view"
"2727","Kusisa y Sapaki","Fernando Martin Royo","Createspace Independent Publishing Platform",12991,0,0,208,"Paperback","https://www.bookdepository.com/es/Kusisa-y-Sapaki-Fernando-Martin-Royo/9781517127299?ref=grid-view"
"2728","La esposa del granjero","Idries Shah","Hoopoe Books",10664,4.09,76,40,"Paperback","https://www.bookdepository.com/es/La-esposa-del-granjero-Idries-Shah/9781944493011?ref=grid-view"
"2729","El hombre y el zorro","Idries Shah","Hoopoe Books",10664,4.19,21,40,"Paperback","https://www.bookdepository.com/es/El-hombre-y-el-zorro-Idries-Shah/9781942698975?ref=grid-view"
"2730","Zombies Scare Me (Edicion Espanol)","I D Oro","Createspace Independent Publishing Platform",12550,4.98,209,148,"Paperback","https://www.bookdepository.com/es/Zombies-Scare-Me-Edicion-Espanol-I-D-Oro/9781533217684?ref=grid-view"
"2731","El Cuentacuentos del Rey","Francisco Garcia Pimentel Ruiz","Createspace Independent Publishing Platform",11803,0,0,114,"Paperback","https://www.bookdepository.com/es/El-Cuentacuentos-del-Rey-Francisco-Garcia-Pimentel-Ruiz/9781515060604?ref=grid-view"
"2732","El Cuervo","Edgar Allan Poe","Createspace Independent Publishing Platform",8518,4.29,103089,26,"Paperback","https://www.bookdepository.com/es/El-Cuervo-Edgar-Allan-Poe/9781530869794?ref=grid-view"
"2733","Dia de un Perro","Rebecca Rissman","Panamericana Editorial",12736,3.5,14,36,"Paperback","https://www.bookdepository.com/es/Dia-de-un-Perro-Rebecca-Rissman/9789583049552?ref=grid-view"
"2734","Krazy Eye, Screecher Y Bubba Tocan Bajo-Slap Con Funk","Chris Buckland","Createspace Independent Publishing Platform",8882,0,0,38,"Paperback","https://www.bookdepository.com/es/Krazy-Eye-Screecher-Y-Bubba-Tocan-Bajo-Slap-Con-Funk-Chris-Buckland/9781530442799?ref=grid-view"
"2735","Frin","Luis M Pescetti","Loqueleo",13483,3.86,669,222,"Paperback","https://www.bookdepository.com/es/Frin-Luis-M-Pescetti/9786070129582?ref=grid-view"
"2736","Randy Bambu en Ciudad Tiburon","Rc Beaird","Createspace Independent Publishing Platform",13449,0,0,48,"Paperback","https://www.bookdepository.com/es/Randy-Bambu-en-Ciudad-Tiburon-Rc-Beaird/9781530621279?ref=grid-view"
"2737","Romeo y Julieta","William Shakespeare","Createspace Independent Publishing Platform",16106,3.75,2075804,244,"Paperback","https://www.bookdepository.com/es/Romeo-y-Julieta-William-Shakespeare/9781530766093?ref=grid-view"
"2738","Viaje al centro de la Tierra","Julio Verne","Createspace Independent Publishing Platform",14625,3.86,156802,242,"Paperback","https://www.bookdepository.com/es/Viaje-al-centro-de-la-Tierra-Julio-Verne/9781532935695?ref=grid-view"
"2739","Voyagers #3. Rebelion Omega / Voyagers: Omega Rising #3","Patrick Carman","Alfaguara Juvenil",13601,4.38,8,208,"Paperback","https://www.bookdepository.com/es/Voyagers-3-Rebelion-Omega-Voyagers-Omega-Rising-3-Patrick-Carman/9786073142168?ref=grid-view"
"2740","Dime Que Significa Para Siempre?","Sarah Dessen","MAEVA",17125,4.12,210740,398,"Paperback","https://www.bookdepository.com/es/Dime-Que-Significa-Para-Siempre-Sarah-Dessen/9788416363971?ref=grid-view"
"2741","Baila Como Estuvieras Volando","Remember This Tiny Kid Storybooks","Createspace Independent Publishing Platform",12832,5,1,28,"Paperback","https://www.bookdepository.com/es/Baila-Como-Estuvieras-Volando-Remember-This-Tiny-Kid-Storybooks/9781490480831?ref=grid-view"
"2742","Krazy Eye, Screecher y el Hada de los dientes","Chris Buckland","Createspace Independent Publishing Platform",9778,0,0,38,"Paperback","https://www.bookdepository.com/es/Krazy-Eye-Screecher-y-el-Hada-de-los-dientes-Chris-Buckland/9781523845972?ref=grid-view"
"2743","Multicosmos (Multicosmos)","Pablo C Reyna","Montena",18069,3.97,58,224,"Hardback","https://www.bookdepository.com/es/Multicosmos-Multicosmos-Pablo-C-Reyna/9788490435731?ref=grid-view"
"2744","El Principe de Bordovar 1","Itxamany Bustillo","Createspace Independent Publishing Platform",18818,4,1,308,"Paperback","https://www.bookdepository.com/es/El-Principe-de-Bordovar-1-Itxamany-Bustillo/9781530050536?ref=grid-view"
"2745","Si Yo Tuviera Un Pequeno Barco","Calee M Lee","Xist Publishing",10890,3.93,82,28,"Paperback","https://www.bookdepository.com/es/Si-Yo-Tuviera-Un-Pequeno-Barco-Calee-M-Lee/9781681958453?ref=grid-view"
"2746","Sapere Aude / Sapere Audet","Care Santos","B DE BLOCK",18467,3.95,82,224,"Paperback","https://www.bookdepository.com/es/Sapere-Aude-Sapere-Audet-Care-Santos/9788416075812?ref=grid-view"
"2747","El Mundo de Escritura World of Writing","Fabiana Bracho Zarraga","Palibrio",13483,0,0,26,"Paperback","https://www.bookdepository.com/es/El-Mundo-de-Escritura-World-Writing-Fabiana-Bracho-Zarraga/9781506511924?ref=grid-view"
"2748","Los Amores de Manuel","Alma De Jesus Reyes","Createspace Independent Publishing Platform",13056,0,0,212,"Paperback","https://www.bookdepository.com/es/Los-Amores-de-Manuel-Alma-De-Jesus-Reyes/9781514313206?ref=grid-view"
"2749","#AcosoaunAdolescente","Dani Huertas","Createspace Independent Publishing Platform",21285,5,1,422,"Paperback","https://www.bookdepository.com/es/AcosoaunAdolescente-Dani-Huertas/9781523627363?ref=grid-view"
"2750","Mis viajes por el mundo despues de la muerte","Cleopatra Smith","Createspace Independent Publishing Platform",13542,5,1,206,"Paperback","https://www.bookdepository.com/es/Mis-viajes-por-el-mundo-despues-de-la-muerte-Cleopatra-Smith/9781523692415?ref=grid-view"
"2751","En El Valle de Zul","Esteban M Berlanga","Createspace Independent Publishing Platform",10361,0,0,156,"Paperback","https://www.bookdepository.com/es/En-El-Valle-de-Zul-Esteban-M-Berlanga/9781523330430?ref=grid-view"
"2752","Primer verano en Piedras Verdes","Enrique Gomez Medina","Createspace Independent Publishing Platform",16170,0,0,264,"Paperback","https://www.bookdepository.com/es/Primer-verano-en-Piedras-Verdes-Enrique-Gomez-Medina/9781515085393?ref=grid-view"
"2753","Boxer y Brandon","KidKiddos Books","KidKiddos Books Ltd.",14574,3.94,85,34,"Paperback","https://www.bookdepository.com/es/Boxer-y-Brandon-KidKiddos-Books/9781772686432?ref=grid-view"
"2754","Un Viaje Por La Adaptacion Con Max Axiom, Supercientifico","Agnieszka Biskup","Capstone Press",26715,3.84,25,32,"Hardback","https://www.bookdepository.com/es/Un-Viaje-Por-La-Adaptacion-Con-Max-Axiom-Supercientifico-Agnieszka-Biskup/9781515746478?ref=grid-view"
"2755","Ben Hur","Lewis Wallace","Createspace Independent Publishing Platform",23405,4.03,32763,458,"Paperback","https://www.bookdepository.com/es/Ben-Hur-Lewis-Wallace/9781533611550?ref=grid-view"
"2756","Decisiones Magicas","Dodan Mihaela","Mihaela Dodan",14224,0,0,34,"Paperback","https://www.bookdepository.com/es/Decisiones-Magicas-Dodan-Mihaela/9780692723838?ref=grid-view"
"2757","El Caso del Elefante de Marfil","Lucia Vaccarino","Edebe Pub",14384,3.95,19,192,"Paperback","https://www.bookdepository.com/es/El-Caso-del-Elefante-de-Marfil-Lucia-Vaccarino/9788468312255?ref=grid-view"
"2758","Si Diera Mi Vida","Amy Plum","Libros De Seda",21343,4.2,17413,345,"Paperback","https://www.bookdepository.com/es/Si-Diera-Mi-Vida-Amy-Plum/9788415854234?ref=grid-view"
"2759","La Maldici n del Hechicero de la Luna","Fernanda Nunez Nunez","Createspace Independent Publishing Platform",11174,0,0,122,"Paperback","https://www.bookdepository.com/es/La-Maldici-n-del-Hechicero-de-la-Luna-Fernanda-Nunez-Nunez/9781500999995?ref=grid-view"
"2760","Realidad de un largo sueno","Mario M Galarza Torrelio","Createspace Independent Publishing Platform",8536,0,0,26,"Paperback","https://www.bookdepository.com/es/Realidad-de-un-largo-sueno-Mario-M-Galarza-Torrelio/9781502751508?ref=grid-view"
"2761","Fuera de Aqui","T L Mason","Createspace Independent Publishing Platform",31545,0,0,620,"Paperback","https://www.bookdepository.com/es/Fuera-de-Aqui-T-L-Mason/9781501032554?ref=grid-view"
"2762","Los cuentos de Juan Terbury III","Cerinto","Createspace Independent Publishing Platform",18676,0,0,312,"Paperback","https://www.bookdepository.com/es/Los-cuentos-de-Juan-Terbury-III-Cerinto/9781500228200?ref=grid-view"
"2763","La aventura de ser inventor","Eduardo Torrijos","Createspace Independent Publishing Platform",11183,0,0,138,"Paperback","https://www.bookdepository.com/es/La-aventura-de-ser-inventor-Eduardo-Torrijos/9781502498137?ref=grid-view"
"2764","Arte Para Ninos, El","Susie Brooks","Obelisco",17858,0,0,31,"Hardback","https://www.bookdepository.com/es/Arte-Para-Ninos-El-Susie-Brooks/9788416117185?ref=grid-view"
"2765","Sol de invierno","Ibai Rolando","Createspace Independent Publishing Platform",15863,3.17,6,308,"Paperback","https://www.bookdepository.com/es/Sol-de-invierno-Ibai-Rolando/9781505435481?ref=grid-view"
"2766","Vaniria","D R Lee","Createspace Independent Publishing Platform",18177,0,0,286,"Paperback","https://www.bookdepository.com/es/Vaniria-D-R-Lee/9781507761939?ref=grid-view"
"2767","Este es Mi Establecimiento","Linda Dressel","Createspace Independent Publishing Platform",15177,0,0,58,"Paperback","https://www.bookdepository.com/es/Este-es-Mi-Establecimiento-Linda-Dressel/9781505894790?ref=grid-view"
"2768","Perseguida por toda la ciudad","Jessica Josmary Gonzalez","Createspace Independent Publishing Platform",7657,0,0,38,"Paperback","https://www.bookdepository.com/es/Perseguida-por-toda-la-ciudad-Jessica-Josmary-Gonzalez/9781507532133?ref=grid-view"
"2769","La venganza del fantasma","Pablo Merida","Createspace Independent Publishing Platform",12027,0,0,126,"Paperback","https://www.bookdepository.com/es/La-venganza-del-fantasma-Pablo-Merida/9781507549346?ref=grid-view"
"2770","Vamos a Viajar En Un Globo de Aire Caliente","Allyson B Maedel","Xlibris",17271,0,0,26,"Paperback","https://www.bookdepository.com/es/Vamos-Viajar-En-Un-Globo-de-Aire-Caliente-Allyson-B-Maedel/9781503519091?ref=grid-view"
"2771","Playscripts for Children - Bilingual Spanish/ English: Role Play in Spanish 2015","Emmanuelle Fournier-Kelly","Maskarade Languages",19296,0,0,40,"Mixed media product","https://www.bookdepository.com/es/Playscripts-for-Children-Bilingual-Spanish-English-Role-Play-Spanish-2015-Emmanuelle-Fournier-Kelly/9780993220890?ref=grid-view"
"2772","El Reino de los Elfos","Emanuel Elizondo","Createspace Independent Publishing Platform",10733,4.25,4,142,"Paperback","https://www.bookdepository.com/es/El-Reino-de-los-Elfos-Emanuel-Elizondo/9781475007824?ref=grid-view"
"2773","Sucedera","Ramon Molina Utrilla","Createspace Independent Publishing Platform",10742,0,0,152,"Paperback","https://www.bookdepository.com/es/Sucedera-Ramon-Molina-Utrilla/9781499766752?ref=grid-view"
"2774","Calla Los No Y Se Feliz","Gustavo Falcon","Vida Publishers",10664,4.06,16,160,"Paperback","https://www.bookdepository.com/es/Calla-Los-No-Y-Se-Feliz-Gustavo-Falcon/9780829764628?ref=grid-view"
"2775","Los Gemelos Tapper Se Declaran La Guerra","Geoff Rodkey","Molino",17307,4.06,1999,232,"Hardback","https://www.bookdepository.com/es/Los-Gemelos-Tapper-Se-Declaran-La-Guerra-Geoff-Rodkey/9788427208698?ref=grid-view"
"2776","Chris Christmas Tree","Ronald Skowronek","Xlibris",15683,0,0,32,"Paperback","https://www.bookdepository.com/es/Chris-Christmas-Tree-Ronald-Skowronek/9781483683621?ref=grid-view"
"2777","La Biblia en 365 Historias","Jeffs y Williams","Portavoz",21894,0,0,297,"Hardback","https://www.bookdepository.com/es/La-Biblia-en-365-Historias-Jeffs-y-Williams/9780825419584?ref=grid-view"
"2778","Mi Monstruo Burrufu","Alberto Corral","Petite Grande Idee",8922,4.09,258,110,"Paperback","https://www.bookdepository.com/es/Mi-Monstruo-Burrufu-Alberto-Corral/9780615802503?ref=grid-view"
"2779","Madrugador * Early Birder","Pat Alvarado","Piggy Press Books",22738,5,1,42,"Hardback","https://www.bookdepository.com/es/Madrugador-Early-Birder-Pat-Alvarado/9789962690481?ref=grid-view"
"2780","Jesus Esta Vivo","Jeffrey E Burkart","Editorial Concordia",5946,0,0,16,"Paperback","https://www.bookdepository.com/es/Jesus-Esta-Vivo-Jeffrey-E-Burkart/9780758646897?ref=grid-view"
"2781","Cuentos y Actividades para la Clase de Lengua y Literatura.","Pedro Camacho Camacho","Createspace Independent Publishing Platform",8755,0,0,72,"Paperback","https://www.bookdepository.com/es/Cuentos-y-Actividades-para-la-Clase-de-Lengua-y-Literatura-Pedro-Camacho-Camacho/9781477644911?ref=grid-view"
"2782","Memorias de Una Reina","Carolina Garcia Monroy","Palibrio",10636,0,0,72,"Paperback","https://www.bookdepository.com/es/Memorias-de-Una-Reina-Carolina-Garcia-Monroy/9781463361488?ref=grid-view"
"2783","Es probable que Dios no exista","Patrik Lindenfors","Createspace Independent Publishing Platform",17776,5,1,102,"Paperback","https://www.bookdepository.com/es/Es-probable-que-Dios-no-exista-Patrik-Lindenfors/9781494205850?ref=grid-view"
"2784","Sunshine and Showers","Anonymous","Nabu Press",29715,0,0,460,"Paperback","https://www.bookdepository.com/es/Sunshine-Showers-Anonymous/9781289775087?ref=grid-view"
"2785","Abracabu-Abracabicho","Masuriel","Palibrio",12060,0,0,108,"Paperback","https://www.bookdepository.com/es/Abracabu-Abracabicho-Masuriel/9781463368548?ref=grid-view"
"2786","El Nino Volador 3 (Libro Ilustrado)","Amy Potter","Createspace Independent Publishing Platform",8808,4.46,71,46,"Paperback","https://www.bookdepository.com/es/El-Nino-Volador-3-Libro-Ilustrado-Amy-Potter/9781493694754?ref=grid-view"
"2787","Una sonrisa despeinada","Vanessa Saint Cyr","Createspace Independent Publishing Platform",11861,0,0,40,"Paperback","https://www.bookdepository.com/es/Una-sonrisa-despeinada-Vanessa-Saint-Cyr/9781461055655?ref=grid-view"
"2788","Salvaje Bahia","Llewelyn Pritchard","Createspace Independent Publishing Platform",9389,0,0,50,"Paperback","https://www.bookdepository.com/es/Salvaje-Bahia-Llewelyn-Pritchard/9781480027053?ref=grid-view"
"2789","365 Dias de Historias Biblicas Para Ninos","Gustavo Mazali","Scandinavia / Unilit",37634,0,0,445,"Hardback","https://www.bookdepository.com/es/365-Dias-de-Historias-Biblicas-Para-Ninos-Gustavo-Mazali/9788771320435?ref=grid-view"
"2790","Robin Hood Book + CD","Noemie Camara","Editorial Edinumen",14231,0,0,64,"Mixed media product","https://www.bookdepository.com/es/Robin-Hood-Book-CD-Noemie-Camara/9788498485431?ref=grid-view"
"2791","Un Dulce encuentro en el paraiso","Kris Buendia","Createspace Independent Publishing Platform",13570,4.06,106,238,"Paperback","https://www.bookdepository.com/es/Un-Dulce-encuentro-en-el-paraiso-Kris-Buendia/9781508979302?ref=grid-view"
"2792","mis cortos cuentos favoritos","Laura Caballero","Createspace Independent Publishing Platform",7964,5,1,62,"Paperback","https://www.bookdepository.com/es/mis-cortos-cuentos-favoritos-Laura-Caballero/9781514137017?ref=grid-view"
"2793","Escondete De Max El Mono","Pam Holden","Flying Start Books Ltd",6706,0,0,16,"Paperback","https://www.bookdepository.com/es/Escondete-De-Max-El-Mono-Pam-Holden/9781927197035?ref=grid-view"
"2794","Abismal deseo por un mundo mejor","Gustavo Peña Rodríguez","Aqua Ediciones",11224,0,0,80,"Paperback","https://www.bookdepository.com/es/Abismal-deseo-por-un-mundo-mejor-Gustavo-Peña-Rodríguez/9786079316488?ref=grid-view"
"2795","Descubre Los Dinosaurios","Pam Holden","Flying Start Books Ltd",6706,0,0,16,"Paperback","https://www.bookdepository.com/es/Descubre-Los-Dinosaurios-Pam-Holden/9781927197066?ref=grid-view"
"2796","?De Quien Es Esta Cola?","Pam Holden","Flying Start Books Ltd",6884,0,0,16,"Paperback","https://www.bookdepository.com/es/De-Quien-Es-Esta-Cola-Pam-Holden/9781877506925?ref=grid-view"
"2797","El Reino de los Elfos","Emanuel Elizondo","Createspace Independent Publishing Platform",10733,4.25,4,142,"Paperback","https://www.bookdepository.com/es/El-Reino-de-los-Elfos-Emanuel-Elizondo/9781475007824?ref=grid-view"
"2798","Este es Mi Establecimiento","Linda Dressel","Createspace Independent Publishing Platform",15177,0,0,58,"Paperback","https://www.bookdepository.com/es/Este-es-Mi-Establecimiento-Linda-Dressel/9781505894790?ref=grid-view"
"2799","Calla Los No Y Se Feliz","Gustavo Falcon","Vida Publishers",10664,4.06,16,160,"Paperback","https://www.bookdepository.com/es/Calla-Los-No-Y-Se-Feliz-Gustavo-Falcon/9780829764628?ref=grid-view"
"2800","Sucedera","Ramon Molina Utrilla","Createspace Independent Publishing Platform",10742,0,0,152,"Paperback","https://www.bookdepository.com/es/Sucedera-Ramon-Molina-Utrilla/9781499766752?ref=grid-view"
"2801","Playscripts for Children - Bilingual Spanish/ English: Role Play in Spanish 2015","Emmanuelle Fournier-Kelly","Maskarade Languages",19296,0,0,40,"Mixed media product","https://www.bookdepository.com/es/Playscripts-for-Children-Bilingual-Spanish-English-Role-Play-Spanish-2015-Emmanuelle-Fournier-Kelly/9780993220890?ref=grid-view"
"2802","Vaniria","D R Lee","Createspace Independent Publishing Platform",18177,0,0,286,"Paperback","https://www.bookdepository.com/es/Vaniria-D-R-Lee/9781507761939?ref=grid-view"
"2803","Perseguida por toda la ciudad","Jessica Josmary Gonzalez","Createspace Independent Publishing Platform",7657,0,0,38,"Paperback","https://www.bookdepository.com/es/Perseguida-por-toda-la-ciudad-Jessica-Josmary-Gonzalez/9781507532133?ref=grid-view"
"2804","La venganza del fantasma","Pablo Merida","Createspace Independent Publishing Platform",12027,0,0,126,"Paperback","https://www.bookdepository.com/es/La-venganza-del-fantasma-Pablo-Merida/9781507549346?ref=grid-view"
"2805","Vamos a Viajar En Un Globo de Aire Caliente","Allyson B Maedel","Xlibris",17271,0,0,26,"Paperback","https://www.bookdepository.com/es/Vamos-Viajar-En-Un-Globo-de-Aire-Caliente-Allyson-B-Maedel/9781503519091?ref=grid-view"
"2806","Los Gemelos Tapper Se Declaran La Guerra","Geoff Rodkey","Molino",17307,4.06,1999,232,"Hardback","https://www.bookdepository.com/es/Los-Gemelos-Tapper-Se-Declaran-La-Guerra-Geoff-Rodkey/9788427208698?ref=grid-view"
"2807","Entornos Beginning eBook for Student plus ELEteca Access and Online Workbook Activation Card","Celia Meana","CAMBRIDGE UNIVERSITY PRESS",76522,0,0,4,"Book","https://www.bookdepository.com/es/Entornos-Beginning-eBook-for-Student-plus-ELEteca-Access-Online-Workbook-Activation-Card-Celia-Meana/9781107469396?ref=grid-view"
"2808","Detras de mi musica","Israel Moreno","Createspace Independent Publishing Platform",17639,3.79,48,308,"Paperback","https://www.bookdepository.com/es/Detras-de-mi-musica-Israel-Moreno/9781514782651?ref=grid-view"
"2809","Finanzas inteligentes para una nueva generacion","Andres Panasiuk","Vida Publishers",12088,0,0,176,"Paperback","https://www.bookdepository.com/es/Finanzas-inteligentes-para-una-nueva-generacion-Andres-Panasiuk/9780829763591?ref=grid-view"
"2810","El Curioso Mundo de Calpurnia Tate","Jacquelline Kelly","Roca Editorial",17755,4.23,3562,288,"Paperback","https://www.bookdepository.com/es/El-Curioso-Mundo-de-Calpurnia-Tate-Jacquelline-Kelly/9788499186368?ref=grid-view"
"2811","La Bella Durmiente","Brothers Grimm","Createspace Independent Publishing Platform",12444,3.33,6,24,"Paperback","https://www.bookdepository.com/es/La-Bella-Durmiente-Brothers-Grimm/9781516981601?ref=grid-view"
"2812","Raton Libro Para Colorear","El Blokehead","Blurb",10335,0,0,30,"Paperback","https://www.bookdepository.com/es/Raton-Libro-Para-Colorear-El-Blokehead/9781320461542?ref=grid-view"
"2813","Un Recate Sorprendente","Solomon G Kitaw","Irsas Publishing LLC",18183,0,0,56,"Hardback","https://www.bookdepository.com/es/Un-Recate-Sorprendente-Solomon-G-Kitaw/9780990767350?ref=grid-view"
"2814","Entornos Beginning ELEteca A Activation Card","Celia Meana","CAMBRIDGE UNIVERSITY PRESS",31233,0,0,NA,"","https://www.bookdepository.com/es/Entornos-Beginning-ELEteca-Activation-Card-Celia-Meana/9781107590755?ref=grid-view"
"2815","Entornos Beginning ELEteca Part 2 Activation Card","Celia Meana","CAMBRIDGE UNIVERSITY PRESS",23849,0,0,NA,"","https://www.bookdepository.com/es/Entornos-Beginning-ELEteca-Part-2-Activation-Card-Celia-Meana/9781107590823?ref=grid-view"
"2816","Entornos Beginning Online Workbook Part 1 Activation Card","Celia Meana","CAMBRIDGE UNIVERSITY PRESS",23137,0,0,NA,"","https://www.bookdepository.com/es/Entornos-Beginning-Online-Workbook-Part-1-Activation-Card-Celia-Meana/9781107590922?ref=grid-view"
"2817","Kupua","Mara Oliver","Createspace Independent Publishing Platform",12316,4.64,14,140,"Paperback","https://www.bookdepository.com/es/Kupua-Mara-Oliver/9781480169449?ref=grid-view"
"2818","En horas de sueno","Ivan Karamitev","Createspace Independent Publishing Platform",12785,0,0,186,"Paperback","https://www.bookdepository.com/es/En-horas-de-sueno-Ivan-Karamitev/9781533663405?ref=grid-view"
"2819","Sami El Osito Magico","Murielle Bourdon","Collection Sami",21343,4.1,31,34,"Hardback","https://www.bookdepository.com/es/Sami-El-Osito-Magico-Murielle-Bourdon/9782924526392?ref=grid-view"
"2820","Pesadilla en el Hospital General","Raul Garbantes","Createspace Independent Publishing Platform",13542,3.65,60,190,"Paperback","https://www.bookdepository.com/es/Pesadilla-en-el-Hospital-General-Raul-Garbantes/9781533696182?ref=grid-view"
"2821","El cielo de Afganistan","Ana Eulate","Cuento de Luz SL",16791,3.67,115,24,"Hardback","https://www.bookdepository.com/es/El-cielo-de-Afganistan-Ana-Eulate/9788415503002?ref=grid-view"
"2822","El huerto de mi casa","Tere Marichal-Lugo","Createspace Independent Publishing Platform",11500,0,0,34,"Paperback","https://www.bookdepository.com/es/El-huerto-de-mi-casa-Tere-Marichal-Lugo/9781489533784?ref=grid-view"
